,Id,Title,Body,RatingsSentiCR,RatingsGPT35,RatingsGPTFineTuned,merged,topic
276,45607268,SSIS - Teradata Attunity Connector and SQLServer 2016,"I have no problem running an SSIS package from VS2015 on my dev machine transferring from Teradata 15 to SQLServer 2016 using Attunity 4.0 and all of the following from TTU 16.10.01:

ODBC Driver

OLEDB Access Module

.Net Data Provider

TPT Base

TPT Stream
but when I deploy the package to the same SQLServer the execution fails with this error:


&quot;Data Flow Task:Error: The version of Teradata Source - [source name] is not compatible with this version of the DataFlow.&quot;
I have installed exactly the same Attunity &amp; TTU drivers on the server.
Have I missed setting up something on the SQL Server?
",-1,-1,-1.0,"I have no problem running an SSIS package from VS2015 on my dev machine transferring from Teradata 15 to SQLServer 2016 using Attunity 4.0 and all of the following from TTU 16.10.01:

ODBC Driver

OLEDB Access Module

.Net Data Provider

TPT Base

TPT Stream
but when I deploy the package to the same SQLServer the execution fails with this error:


&quot;Data Flow Task:Error: The version of Teradata Source - [source name] is not compatible with this version of the DataFlow.&quot;
I have installed exactly the same Attunity &amp; TTU drivers on the server.
Have I missed setting up something on the SQL Server?
",1
277,45970047,Create a linked table in Access from Teradata without DSN?,"Connection to Teradata

'Requires reference to ADO and ADOX  
Public adoCn As ADODB.Connection
Public adoCat As New ADOX.Catalog
Public adoTbl As New ADOX.Table

Function TD_Make_Linked_Table()

Dim varServer As String
Dim varDatabase As String
Dim varUser As String
Dim varPassword As String

varServer = ""Test""
varDatabase = ""Test_Test""
varUser = ""Test_User""
varPassword = ""Test_Password""

Set adoCn = New ADODB.Connection

'I have tried multiple connection strings

adoCn.ConnectionString = ""PROVIDER=MSDASQL;DRIVER={Teradata};"" &amp; _
                         ""DBCName="" &amp; varServer &amp; "";"" &amp; _
                         ""DefaultDatabase="" &amp; varDatabase &amp; "";"" &amp; _
                         ""UID="" &amp; varUser &amp; "";"" &amp; _
                         ""PWD="" &amp; varPassword &amp; "";""

adoCn.Open

Set adoCat = New ADOX.Catalog
Set adoCat.ActiveConnection = adoCn
Set adoTbl = New ADOX.Table

adoTbl.ParentCatalog = adoCat
adoTbl.Name = ""Test""

'I have tried multiple property combinations
'Causes error 3265 Item not found
'adoTbl.Properties(""?"") = adoCn
'adoTbl.Properties(""Jet OLEDB:Link Datasource"") = ""Test""
'adoTbl.Properties(""Jet OLEDB:Link Provider String"") = 
'adoTbl.Properties(""Jet OLEDB:Remote Table Name"") = ""LinkDatabaseTable""
'adoTbl.Properties(""Jet OLEDB:Create Link"") = True

'Causes 3251 provider is not capable of performing operation
'adoCat.Tables.Append adoTbl

adoCn.Close

   Set adoTbl = Nothing
   Set adoCat = Nothing
   Set adoCn = Nothing

End Function


I have validated the connection is working. I can query data by opening the connection and executing SQL. 

I am unable to create a linked table programmatically in Access using visual basic for applications with the created connection.

Has anyone been able to successfully create a linked dsn-less table from Access to Teradata? 
",-1,-1,-1.0,"Connection to Teradata

'Requires reference to ADO and ADOX  
Public adoCn As ADODB.Connection
Public adoCat As New ADOX.Catalog
Public adoTbl As New ADOX.Table

Function TD_Make_Linked_Table()

Dim varServer As String
Dim varDatabase As String
Dim varUser As String
Dim varPassword As String

varServer = ""Test""
varDatabase = ""Test_Test""
varUser = ""Test_User""
varPassword = ""Test_Password""

Set adoCn = New ADODB.Connection

'I have tried multiple connection strings

adoCn.ConnectionString = ""PROVIDER=MSDASQL;DRIVER={Teradata};"" &amp; _
                         ""DBCName="" &amp; varServer &amp; "";"" &amp; _
                         ""DefaultDatabase="" &amp; varDatabase &amp; "";"" &amp; _
                         ""UID="" &amp; varUser &amp; "";"" &amp; _
                         ""PWD="" &amp; varPassword &amp; "";""

adoCn.Open

Set adoCat = New ADOX.Catalog
Set adoCat.ActiveConnection = adoCn
Set adoTbl = New ADOX.Table

adoTbl.ParentCatalog = adoCat
adoTbl.Name = ""Test""

'I have tried multiple property combinations
'Causes error 3265 Item not found
'adoTbl.Properties(""?"") = adoCn
'adoTbl.Properties(""Jet OLEDB:Link Datasource"") = ""Test""
'adoTbl.Properties(""Jet OLEDB:Link Provider String"") = 
'adoTbl.Properties(""Jet OLEDB:Remote Table Name"") = ""LinkDatabaseTable""
'adoTbl.Properties(""Jet OLEDB:Create Link"") = True

'Causes 3251 provider is not capable of performing operation
'adoCat.Tables.Append adoTbl

adoCn.Close

   Set adoTbl = Nothing
   Set adoCat = Nothing
   Set adoCn = Nothing

End Function


I have validated the connection is working. I can query data by opening the connection and executing SQL. 

I am unable to create a linked table programmatically in Access using visual basic for applications with the created connection.

Has anyone been able to successfully create a linked dsn-less table from Access to Teradata? 
",0
278,45979429,Issue connecting R with Teradata,"I'm having issues connecting R with Teradata.

library(""RJDBC"")


drv = JDBC(""com.teradata.jdbc.TeraDriver"";""C:\\...\\terajdbc4.jar,
           C:\\...\\tdgssconfig.jar"")

conn = dbConnect(drv,""jdbc:teradata://dbserver"",""user1"",""pwd1"") 


When I try to run the connection part I get the following error message:

GSSException: Failure unspecified at GSS-API level (Mechanism level: UserFile parameter null)

....

Error in .jcall(drv@jdrv, ""Ljava/sql/Connection;"", ""connect"", as.character(url)[1],  : 
  java.lang.NullPointerException


Please note that I have already check that the .jar files are in the right path and that R has the proper rights to access them. I have looked at similar questions on the Teradata Community forum but that didn't help.
",-1,-1,-1.0,"I'm having issues connecting R with Teradata.

library(""RJDBC"")


drv = JDBC(""com.teradata.jdbc.TeraDriver"";""C:\\...\\terajdbc4.jar,
           C:\\...\\tdgssconfig.jar"")

conn = dbConnect(drv,""jdbc:teradata://dbserver"",""user1"",""pwd1"") 


When I try to run the connection part I get the following error message:

GSSException: Failure unspecified at GSS-API level (Mechanism level: UserFile parameter null)

....

Error in .jcall(drv@jdrv, ""Ljava/sql/Connection;"", ""connect"", as.character(url)[1],  : 
  java.lang.NullPointerException


Please note that I have already check that the .jar files are in the right path and that R has the proper rights to access them. I have looked at similar questions on the Teradata Community forum but that didn't help.
",1
279,46081237,Teradata SQL Get Rid of Duplicates with Specific Order,"I just started teradata SQL this week, so sorry if I don't phrase things correctly. I originally created a script in R that gets rid of duplicates within my table, but now I need to transfer this code into SQL. Here is some sample data:



I want to get rid of any D's in the DELETE column, partition by ID, order by STATUS, DATE, and AMOUNT (with actual dates and amounts before ?s). I want STATUS to go in this order: P, H, F, U, T. I want the first row that has STATUS, DATE, and AMOUNT filled out (with STATUS in order). Here is the example output data:



I'm really stuck on the order issue and the code I've written isn't producing any data at all (but no errors). 

SAMPLE CODE:

CREATE VOLATILE TABLE new_tble
AS
(SELECT * 
FROM table
QUALIFY row_number() OVER (partition BY ID ORDER BY ID, DATE, AMOUNT)=1
WHERE DELETE &lt;&gt; 'D'
)
with data;

",-1,-1,-1.0,"I just started teradata SQL this week, so sorry if I don't phrase things correctly. I originally created a script in R that gets rid of duplicates within my table, but now I need to transfer this code into SQL. Here is some sample data:



I want to get rid of any D's in the DELETE column, partition by ID, order by STATUS, DATE, and AMOUNT (with actual dates and amounts before ?s). I want STATUS to go in this order: P, H, F, U, T. I want the first row that has STATUS, DATE, and AMOUNT filled out (with STATUS in order). Here is the example output data:



I'm really stuck on the order issue and the code I've written isn't producing any data at all (but no errors). 

SAMPLE CODE:

CREATE VOLATILE TABLE new_tble
AS
(SELECT * 
FROM table
QUALIFY row_number() OVER (partition BY ID ORDER BY ID, DATE, AMOUNT)=1
WHERE DELETE &lt;&gt; 'D'
)
with data;

",3
280,46096923,Python - Teradata package cannot connect to ODBC after changing password,"I have used the teradata package for ~6 months now and have changed my password before without issue. After my most recent password change (via ODBC administrator), I am able to access the server via Teradata SQL Assistant. However, when I attempt to connect in python, I am having the following error:

Code:

import teradata

udaExec = teradata.UdaExec(appName=""HelloWorld"", version=""1.0"", logConsole=False)

udaExec.connect(method=""odbc"", dsn=""my_dsn_name_example"")


Error Message #1:

DatabaseError: [HY000] [Teradata][ODBC Teradata Driver] Loading the Teradata ICU Library Failed. Error is: 126, The driver returned invalid (or failed to return) SQL_DRIVER_ODBC_VER: 03.80



When I explicitly define my username and password in my udaExec.connect function, I get the same error.
When I enter an intentionally incorrect username and password into udaExec.connect, it gets the same error. Thus, I can conclude that the username and password are not being passed correctly.


I have tried deleting the connection in ODBC administrator, and get the following error code after running my code when the connection is deleted:

Error Message #2:

DatabaseError: [IM002] [Microsoft][ODBC Driver Manager] Data source name not found and no default driver specified


This demonstrates that the teradata package is in fact referencing this ODBC driver, but when I re-add the username and password, I get error message #1 again.

I have tried uninstalling and reinstalling the teradata package, but still receive the same error.
",-1,-1,-1.0,"I have used the teradata package for ~6 months now and have changed my password before without issue. After my most recent password change (via ODBC administrator), I am able to access the server via Teradata SQL Assistant. However, when I attempt to connect in python, I am having the following error:

Code:

import teradata

udaExec = teradata.UdaExec(appName=""HelloWorld"", version=""1.0"", logConsole=False)

udaExec.connect(method=""odbc"", dsn=""my_dsn_name_example"")


Error Message #1:

DatabaseError: [HY000] [Teradata][ODBC Teradata Driver] Loading the Teradata ICU Library Failed. Error is: 126, The driver returned invalid (or failed to return) SQL_DRIVER_ODBC_VER: 03.80



When I explicitly define my username and password in my udaExec.connect function, I get the same error.
When I enter an intentionally incorrect username and password into udaExec.connect, it gets the same error. Thus, I can conclude that the username and password are not being passed correctly.


I have tried deleting the connection in ODBC administrator, and get the following error code after running my code when the connection is deleted:

Error Message #2:

DatabaseError: [IM002] [Microsoft][ODBC Driver Manager] Data source name not found and no default driver specified


This demonstrates that the teradata package is in fact referencing this ODBC driver, but when I re-add the username and password, I get error message #1 again.

I have tried uninstalling and reinstalling the teradata package, but still receive the same error.
",1
281,46146971,Whitespaces coming in while exporting data from Teradata BTEQ file,"I have a BTEQ script which I'm running from shell (Ksh). Aim is to export the contents of a Teradata table to a .csv file. Problem is while exporting data too many white spaces are being introduced between columns. I have tried
 1. Trimming individual columns
 2. Using Cast to convert each column datatype in Char
but none of this seems to help.
BTEQ code looks something like this (I have used REPORT file since I need file headers.

.EXPORT REPORT FILE = exportfilepath.csv;
.SET SEPARATOR "","";
.SET TITLEDASHES OFF;
.set RECORDMODE OFF;
.set width 65531;
.SET ERRORLEVEL 3807 SEVERITY 0

select 
  trim('""' || trim(cast(col1 as char(256))) || '""') AS col1,
  trim('""' || trim(cast(col2 as char(256))) || '""') AS col2,
  trim(cast(col3 as INTEGER)) AS col3,
  trim(cast(col4 as char(6))) AS  col4,
  trim(col5) AS col5,
  trim(cast(col6 as decimal(18,2)) AS col6,
  trim(date) AS date
from table A;


Col1 and Col2 are having lot of white spaces between them.Any help as to how I can remove those white spaces. What else can I do in this case? I cannot decrease the char size since these are names with variable sizes.

I have added '""' here because col1 and col2 are names with comma in between them. Since the exported .csv file needs to phrased the format is not proper. 
",-1,-1,-1.0,"I have a BTEQ script which I'm running from shell (Ksh). Aim is to export the contents of a Teradata table to a .csv file. Problem is while exporting data too many white spaces are being introduced between columns. I have tried
 1. Trimming individual columns
 2. Using Cast to convert each column datatype in Char
but none of this seems to help.
BTEQ code looks something like this (I have used REPORT file since I need file headers.

.EXPORT REPORT FILE = exportfilepath.csv;
.SET SEPARATOR "","";
.SET TITLEDASHES OFF;
.set RECORDMODE OFF;
.set width 65531;
.SET ERRORLEVEL 3807 SEVERITY 0

select 
  trim('""' || trim(cast(col1 as char(256))) || '""') AS col1,
  trim('""' || trim(cast(col2 as char(256))) || '""') AS col2,
  trim(cast(col3 as INTEGER)) AS col3,
  trim(cast(col4 as char(6))) AS  col4,
  trim(col5) AS col5,
  trim(cast(col6 as decimal(18,2)) AS col6,
  trim(date) AS date
from table A;


Col1 and Col2 are having lot of white spaces between them.Any help as to how I can remove those white spaces. What else can I do in this case? I cannot decrease the char size since these are names with variable sizes.

I have added '""' here because col1 and col2 are names with comma in between them. Since the exported .csv file needs to phrased the format is not proper. 
",3
282,46160491,Optimize Teradata Query multiple table conditional join,"I am using Teradata to do the following.
Say I have the following Table1

col1  col2 col3 col4   col5
1     A    NULL  NULL  D
2     B    NULL  NULL  C    
3     A    B     NULL  D
4     A    B     C     D


and Table2

col1  col2 col3 col4
1     A    D    27
2     B    C    334    
3     A    B    434
4     B    D    100
5     C    D    200


I want to join Table1 and Table2 (will be 3 times) so that I can create a table like this

col1  col2 col3 col4   col5  col_val_1   col_val_2 col_val_3
1     A    NULL  NULL  D     27           NULL      NULL
2     B    NULL  NULL  C     334          NULL      NULL
3     A    B     NULL  D     434          100       NULL
4     A    B     C     D     434          334       200


I can create this table by the following code

select tab1.*, tab2_1.col4 as col_val_1, tab2_2.col4 as col_cal_2, tab2_3.col4 as col_val_3
from Table1 tab1
left outer join Table2 tab2_1
on tab2_1.col2 = tab1.col2
and tab2_1.col3 = coalesce(tab1.col3,tab1.col5) /* if col3 is Null then join on col5. I want to calculate pair wise value. If col3 is NULL, the pair is col2-col5.*/
left outer join Table2 tab2_2
on tab2_2.col2 = coalesce(tab1.col3,0)
and tab2_2.col3 = coalesce(tab1.col4, tab1.col5)
left outer join Table2 tab2_3
on tab2_3.col2 = coalesce(tab1.col4,0)
and tab2_3.col3 = tab1.col5


The Table1 data is such that if col3 is null col4 will be null. col2 and col5 are never null. So if col3 is null I will have col2-col5. If col3 is not null and col4 is null then I will have col2-col3, col3-col5. If nothing is null then I will have col2-col3, col3-col4, col4-col5.

This query runs for a small table and gives the desired output. However, this is a complex query. I ran EXPLAIN on this and the estimated runtime is in &gt;10^5 hours. I was wondering if there is a way. This query can be optimized.
",-1,1,-1.0,"I am using Teradata to do the following.
Say I have the following Table1

col1  col2 col3 col4   col5
1     A    NULL  NULL  D
2     B    NULL  NULL  C    
3     A    B     NULL  D
4     A    B     C     D


and Table2

col1  col2 col3 col4
1     A    D    27
2     B    C    334    
3     A    B    434
4     B    D    100
5     C    D    200


I want to join Table1 and Table2 (will be 3 times) so that I can create a table like this

col1  col2 col3 col4   col5  col_val_1   col_val_2 col_val_3
1     A    NULL  NULL  D     27           NULL      NULL
2     B    NULL  NULL  C     334          NULL      NULL
3     A    B     NULL  D     434          100       NULL
4     A    B     C     D     434          334       200


I can create this table by the following code

select tab1.*, tab2_1.col4 as col_val_1, tab2_2.col4 as col_cal_2, tab2_3.col4 as col_val_3
from Table1 tab1
left outer join Table2 tab2_1
on tab2_1.col2 = tab1.col2
and tab2_1.col3 = coalesce(tab1.col3,tab1.col5) /* if col3 is Null then join on col5. I want to calculate pair wise value. If col3 is NULL, the pair is col2-col5.*/
left outer join Table2 tab2_2
on tab2_2.col2 = coalesce(tab1.col3,0)
and tab2_2.col3 = coalesce(tab1.col4, tab1.col5)
left outer join Table2 tab2_3
on tab2_3.col2 = coalesce(tab1.col4,0)
and tab2_3.col3 = tab1.col5


The Table1 data is such that if col3 is null col4 will be null. col2 and col5 are never null. So if col3 is null I will have col2-col5. If col3 is not null and col4 is null then I will have col2-col3, col3-col5. If nothing is null then I will have col2-col3, col3-col4, col4-col5.

This query runs for a small table and gives the desired output. However, this is a complex query. I ran EXPLAIN on this and the estimated runtime is in &gt;10^5 hours. I was wondering if there is a way. This query can be optimized.
",3
283,46197598,Join produces duplicated key (column) in Teradata SQL,"In Teradata SQL I have two volatile tables that I would like to join. However, if I join them on colA, they both show up in the output. I just want this colA once in the output, not twice.

So I have:

Table1 with colA, colB, colC
Table2 with colA, colD, colE


My query:

SELECT * FROM Table1
JOIN Table2 ON Table1.colA = Table2.colA


gives me: colA, colB, colC, colA, colD, colE 

while I would like to have: colA, colB, colC, colD, colE

Anyone knows how to solve this?
",0,-1,-1.0,"In Teradata SQL I have two volatile tables that I would like to join. However, if I join them on colA, they both show up in the output. I just want this colA once in the output, not twice.

So I have:

Table1 with colA, colB, colC
Table2 with colA, colD, colE


My query:

SELECT * FROM Table1
JOIN Table2 ON Table1.colA = Table2.colA


gives me: colA, colB, colC, colA, colD, colE 

while I would like to have: colA, colB, colC, colD, colE

Anyone knows how to solve this?
",3
284,46210424,How to search a numeric column in teradata sql?,"I have a column in Teradata called updated with the format '01/02/2015'
Normally we can use a where updated like '%[value]%' to find a match. This does not seem to work with dates because it is a numeric column. 

How to use LIKE operator in Teradata SQL to get list of updates by year?

I would like to get all the records for a particular year. In my cas Like '%2015%' does not work. 
",-1,-1,-1.0,"I have a column in Teradata called updated with the format '01/02/2015'
Normally we can use a where updated like '%[value]%' to find a match. This does not seem to work with dates because it is a numeric column. 

How to use LIKE operator in Teradata SQL to get list of updates by year?

I would like to get all the records for a particular year. In my cas Like '%2015%' does not work. 
",3
285,46351511,SQL/Teradata: How to return specific values and their preceding rows?,"I have a SQL (Teradata) problem that I haven't been able to work through.  I know the answer is probably much simpler than I'm making it seem.  

I have a group of code like this:

ID      timestamp         location      event_type
1111    20160601-0112     Detroit       Event A
1111    20160602-0954     Brooklyn      Event B
1111    20160602-1123     Brooklyn      Event A
1112    20160912-1420     Minneapolis   Event B
1113    20161123-1742     New Orleans   Event A
1113    20161124-1841     New Orleans   Event A
1113    20161124-2100     New Orleans   Event B
1114    20170201-0959     Detroit       Event A
1114    20170201-2350     Detroit       Event A


Here are the conditions for what I need to return:

I want to return the FIRST event B per ID, and the nearest Event A that happened BEFORE that event B (based on timestamp).  Therefore, for the dataset above, I would get:

ID      timestamp         location      event_type
1111    20160601-0112     Detroit       Event A
1111    20160602-0954     Brooklyn      Event B
1113    20161124-1841     New Orleans   Event A
1113    20161124-2100     New Orleans   Event B


The third record for 1111 doesn't get returned because it happened after the Event B.  ID 1112 doesn't get returned because it doesn't have an Event A preceding it.  The first record of 1113 doesn't get returned because there is  closer event A (to the event B) after it.  1114 doesn't get returned because there is no Event B.  

I have been working on this for hours to the point where I'm no longer approaching it clearly...any help would be greatly appreciated!  
",1,-1,-1.0,"I have a SQL (Teradata) problem that I haven't been able to work through.  I know the answer is probably much simpler than I'm making it seem.  

I have a group of code like this:

ID      timestamp         location      event_type
1111    20160601-0112     Detroit       Event A
1111    20160602-0954     Brooklyn      Event B
1111    20160602-1123     Brooklyn      Event A
1112    20160912-1420     Minneapolis   Event B
1113    20161123-1742     New Orleans   Event A
1113    20161124-1841     New Orleans   Event A
1113    20161124-2100     New Orleans   Event B
1114    20170201-0959     Detroit       Event A
1114    20170201-2350     Detroit       Event A


Here are the conditions for what I need to return:

I want to return the FIRST event B per ID, and the nearest Event A that happened BEFORE that event B (based on timestamp).  Therefore, for the dataset above, I would get:

ID      timestamp         location      event_type
1111    20160601-0112     Detroit       Event A
1111    20160602-0954     Brooklyn      Event B
1113    20161124-1841     New Orleans   Event A
1113    20161124-2100     New Orleans   Event B


The third record for 1111 doesn't get returned because it happened after the Event B.  ID 1112 doesn't get returned because it doesn't have an Event A preceding it.  The first record of 1113 doesn't get returned because there is  closer event A (to the event B) after it.  1114 doesn't get returned because there is no Event B.  

I have been working on this for hours to the point where I'm no longer approaching it clearly...any help would be greatly appreciated!  
",3
286,46410799,How to write a SQL query in Teradata that returns count of transactions by store per month?,"I am trying to write a query in Teradata that will return the count of the number of transactions that occurred in each store by month. The main problem I am finding is that transaction dates are stored as dates (obviously) and I want to group them by month-year. Below is my attempt at the query.

SELECT
COUNT(txn_nbr),
str_nbr,
EXTRACT(MONTH FROM txn_dt) AS txn_month, EXTRACT (YEAR FROM txn_dt) AS txn_year

FROM tbl_name

WHERE str_nbr IN (xxxx, xxxx, xxxx)
AND fill_sold_dt BETWEEN '2016-12-31' AND '2017-08-31'
GROUP BY  4,3


The error message I'm getting is ""SELECT Failed. 3504: Selected non-aggregate must be part of the associated group."" Please, could anyone assist me in properly writing the query? I am not that experienced in SQL and I would greatly appreciate it. 
",-1,-1,-1.0,"I am trying to write a query in Teradata that will return the count of the number of transactions that occurred in each store by month. The main problem I am finding is that transaction dates are stored as dates (obviously) and I want to group them by month-year. Below is my attempt at the query.

SELECT
COUNT(txn_nbr),
str_nbr,
EXTRACT(MONTH FROM txn_dt) AS txn_month, EXTRACT (YEAR FROM txn_dt) AS txn_year

FROM tbl_name

WHERE str_nbr IN (xxxx, xxxx, xxxx)
AND fill_sold_dt BETWEEN '2016-12-31' AND '2017-08-31'
GROUP BY  4,3


The error message I'm getting is ""SELECT Failed. 3504: Selected non-aggregate must be part of the associated group."" Please, could anyone assist me in properly writing the query? I am not that experienced in SQL and I would greatly appreciate it. 
",3
287,46467775,Angular 4.0 Teradata ng-template with ngFor,"I'm using the td-data-table from the teradata/covalent framework but independet from the framework I'd like to use *ngFor in an  like this:

&lt;ng-template *ngFor=""let column of columns"" tdDataTableTemplate=""{{column.name}}"" let-value=""value""&gt;
    &lt;div&gt;
        &lt;span&gt;{{value.content}}&lt;/span&gt;
        &lt;br&gt;
        &lt;span *ngIf=""enabler""&gt;{{value.subContent}}&lt;/span&gt;
    &lt;/div&gt;
&lt;/ng-template&gt;


I've read that the syntax for using *ngFor with an  is different, so I've tried this:

&lt;ng-template ngFor let-column [ngForOf]=""columns"" tdDataTableTemplate=""{{column.name}}"" let-value=""value""&gt;
    &lt;div&gt;
        &lt;span&gt;{{value.content}}&lt;/span&gt;
        &lt;br&gt;
        &lt;span *ngIf=""enabler""&gt;{{value.subContent}}&lt;/span&gt;
    &lt;/div&gt;
&lt;/ng-template&gt;


Is it the framework which is preventing the code to work or have I written something wrong?
",-1,-1,-1.0,"I'm using the td-data-table from the teradata/covalent framework but independet from the framework I'd like to use *ngFor in an  like this:

&lt;ng-template *ngFor=""let column of columns"" tdDataTableTemplate=""{{column.name}}"" let-value=""value""&gt;
    &lt;div&gt;
        &lt;span&gt;{{value.content}}&lt;/span&gt;
        &lt;br&gt;
        &lt;span *ngIf=""enabler""&gt;{{value.subContent}}&lt;/span&gt;
    &lt;/div&gt;
&lt;/ng-template&gt;


I've read that the syntax for using *ngFor with an  is different, so I've tried this:

&lt;ng-template ngFor let-column [ngForOf]=""columns"" tdDataTableTemplate=""{{column.name}}"" let-value=""value""&gt;
    &lt;div&gt;
        &lt;span&gt;{{value.content}}&lt;/span&gt;
        &lt;br&gt;
        &lt;span *ngIf=""enabler""&gt;{{value.subContent}}&lt;/span&gt;
    &lt;/div&gt;
&lt;/ng-template&gt;


Is it the framework which is preventing the code to work or have I written something wrong?
",3
288,46521944,Cannot add teradata.client.provider.dll reference in vs2010,"I Try to add Teradata.client.provider.dll in a project in vs2017 .net2. and compile, I recieve an error: 
The primary reference ""Teradata.Client.Provider, Version=14.11.0.0, Culture=neutral, PublicKeyToken=76b417ee2e04956c, processorArchitecture=MSIL"" could not be resolved because it has an indirect dependency on the framework assembly ""System.Core, Version=3.5.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"" which could not be resolved in the currently targeted framework. "".NETFramework,Version=v2.0"". To resolve this problem, either remove the reference ""Teradata.Client.Provider, Version=14.11.0.0, Culture=neutral, PublicKeyToken=76b417ee2e04956c, processorArchitecture=MSIL"" or retarget your application to a framework version which contains ""System.Core, Version=3.5.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"".

Strangely in vs2005 .net2 There is no such problem .

dll version is 14.11.0.0
Its runtime version is v2.0.50727
",-1,-1,-1.0,"I Try to add Teradata.client.provider.dll in a project in vs2017 .net2. and compile, I recieve an error: 
The primary reference ""Teradata.Client.Provider, Version=14.11.0.0, Culture=neutral, PublicKeyToken=76b417ee2e04956c, processorArchitecture=MSIL"" could not be resolved because it has an indirect dependency on the framework assembly ""System.Core, Version=3.5.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"" which could not be resolved in the currently targeted framework. "".NETFramework,Version=v2.0"". To resolve this problem, either remove the reference ""Teradata.Client.Provider, Version=14.11.0.0, Culture=neutral, PublicKeyToken=76b417ee2e04956c, processorArchitecture=MSIL"" or retarget your application to a framework version which contains ""System.Core, Version=3.5.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089"".

Strangely in vs2005 .net2 There is no such problem .

dll version is 14.11.0.0
Its runtime version is v2.0.50727
",1
289,46546838,"Teradata Studio Express: new install on Mac, not working","I just installed Teradata Express Studio (16.10.01) on MacOS Sierra 10.12.6, but when I try to open it I get the message 'An error has occurred'. The log file shows this (just first lines):

    !SESSION 2017-09-28 15:55:21.661 -----------------------------------------------
    eclipse.buildId=unknown
    java.version=9
java.vendor=Oracle Corporation
BootLoader constants: OS=macosx, ARCH=x86_64, WS=cocoa, NL=en_GB
Framework arguments:  -keyring /Users/KULMAK/.eclipse_keyring
Command-line arguments:  -os macosx -ws cocoa -arch x86_64 -keyring /Users/KULMAK/.eclipse_keyring

!ENTRY org.eclipse.equinox.ds 4 0 2017-09-28 15:55:26.460
!MESSAGE Exception occurred while creating new instance of component Component[
    name = ConnectionService
    activate = activate
    deactivate = deactivate
    modified = 
    configuration-policy = optional
    factory = null
    autoenable = true
    immediate = false
    implementation = com.teradata.datatools.connection.services.impl.ConnectionService
    state = Unsatisfied
    properties = 
    serviceFactory = false
    serviceInterface = [com.teradata.datatools.connection.services.interfaces.IConnectionService]
    references = null
    located in bundle = com.teradata.datatools.connection.services.definition_15.11.0.201708101349 [29]
] 
!STACK 0
java.lang.NoClassDefFoundError: java/sql/SQLException
    at java.base/java.lang.Class.getDeclaredConstructors0(Native Method)
    at java.base/java.lang.Class.privateGetDeclaredConstructors(Class.java:3110)
    at java.base/java.lang.Class.getConstructor0(Class.java:3315)
    at java.base/java.lang.Class.newInstance(Class.java:530)
    at org.eclipse.equinox.internal.ds.model.ServiceComponent.createInstance(ServiceComponent.java:493)


Prior to that I installed not-the-latest version of Java JDK 8 (Java 1.8), for compatibility reasons with other pieces of software - not that it matters, even if I install JDK 9, the issues remain the same.    

Any ideas what could be causing issues?
Thanks for help!
",-1,-1,-1.0,"I just installed Teradata Express Studio (16.10.01) on MacOS Sierra 10.12.6, but when I try to open it I get the message 'An error has occurred'. The log file shows this (just first lines):

    !SESSION 2017-09-28 15:55:21.661 -----------------------------------------------
    eclipse.buildId=unknown
    java.version=9
java.vendor=Oracle Corporation
BootLoader constants: OS=macosx, ARCH=x86_64, WS=cocoa, NL=en_GB
Framework arguments:  -keyring /Users/KULMAK/.eclipse_keyring
Command-line arguments:  -os macosx -ws cocoa -arch x86_64 -keyring /Users/KULMAK/.eclipse_keyring

!ENTRY org.eclipse.equinox.ds 4 0 2017-09-28 15:55:26.460
!MESSAGE Exception occurred while creating new instance of component Component[
    name = ConnectionService
    activate = activate
    deactivate = deactivate
    modified = 
    configuration-policy = optional
    factory = null
    autoenable = true
    immediate = false
    implementation = com.teradata.datatools.connection.services.impl.ConnectionService
    state = Unsatisfied
    properties = 
    serviceFactory = false
    serviceInterface = [com.teradata.datatools.connection.services.interfaces.IConnectionService]
    references = null
    located in bundle = com.teradata.datatools.connection.services.definition_15.11.0.201708101349 [29]
] 
!STACK 0
java.lang.NoClassDefFoundError: java/sql/SQLException
    at java.base/java.lang.Class.getDeclaredConstructors0(Native Method)
    at java.base/java.lang.Class.privateGetDeclaredConstructors(Class.java:3110)
    at java.base/java.lang.Class.getConstructor0(Class.java:3315)
    at java.base/java.lang.Class.newInstance(Class.java:530)
    at org.eclipse.equinox.internal.ds.model.ServiceComponent.createInstance(ServiceComponent.java:493)


Prior to that I installed not-the-latest version of Java JDK 8 (Java 1.8), for compatibility reasons with other pieces of software - not that it matters, even if I install JDK 9, the issues remain the same.    

Any ideas what could be causing issues?
Thanks for help!
",0
