,Id,Title,Body,RatingsSentiCR,RatingsGPT35,RatingsGPTFineTuned,merged,topic
65,34600542,R package calls for library update,"So I'm trying to implement some R script that you can see here. I'm using R 3.2.3 on Mac OS 10.10.5. 

But an error is stopping me, and it involves a part of the library I'm not familiar with. The problem comes up when I try and load MonetDBLite with the following line:

&gt; library(MonetDBLite)


At that point, I get a long error, but the gist of it is this:

Reason: Incompatible library version: libmonetdb5.so 
requires version 8.0.0 or later, but liblzma.5.dylib 
provides version 6.0.0


I tried updating the whole Mac OS system, but that didn't do it. Am I supposed to update liblzma? Any other ideas?
",-1,-1,-1.0,"R package calls for library update-So I'm trying to implement some R script that you can see here. I'm using R 3.2.3 on Mac OS 10.10.5. 

But an error is stopping me, and it involves a part of the library I'm not familiar with. The problem comes up when I try and load MonetDBLite with the following line:

&gt; library(MonetDBLite)


At that point, I get a long error, but the gist of it is this:

Reason: Incompatible library version: libmonetdb5.so 
requires version 8.0.0 or later, but liblzma.5.dylib 
provides version 6.0.0


I tried updating the whole Mac OS system, but that didn't do it. Am I supposed to update liblzma? Any other ideas?
",3
66,34737232,MonetDB - COPY INTO bulk insert with special char \,"I'm using COPY INTO to bulk insert some data into MonetDB. The csv that I'm copying from has some special characters like \ in some string fields and it broke the insertion. The error that I got is:


  Failed to import table line 1 field 11 'clob' expected in 'data here'


and when I replace \ with / it is working fine, I think the problem related to Java because \ is using as escape character but I'm not sure!

this is the command I used for bulk load :

COPY INTO line : copy into dbtest.dbo.table3 from '/home/etltest/out.csv' using delimiters ';','\n','""';


and this is a sample row :

""452475"";""0047748"";""002"";""2014-01-01 00:16:00.000"";""2"";""2014-01-01 00:16:16.090"";""1"";""1"";""0"";""testfile.xml"";""~/uploads/Su/F0047748\2014\1"";""3d67502‌​e-94ed-4e3d"";""2014-01-01 00:15:25.283"" 


I found a work around which use REPLACE function in the SQL to replace \ with / but this is too heavy processing function when handling millions of rows

Why is this happening and is there any way rather than replace the \ ?
",-1,-1,-1.0,"MonetDB - COPY INTO bulk insert with special char \-I'm using COPY INTO to bulk insert some data into MonetDB. The csv that I'm copying from has some special characters like \ in some string fields and it broke the insertion. The error that I got is:


  Failed to import table line 1 field 11 'clob' expected in 'data here'


and when I replace \ with / it is working fine, I think the problem related to Java because \ is using as escape character but I'm not sure!

this is the command I used for bulk load :

COPY INTO line : copy into dbtest.dbo.table3 from '/home/etltest/out.csv' using delimiters ';','\n','""';


and this is a sample row :

""452475"";""0047748"";""002"";""2014-01-01 00:16:00.000"";""2"";""2014-01-01 00:16:16.090"";""1"";""1"";""0"";""testfile.xml"";""~/uploads/Su/F0047748\2014\1"";""3d67502‌​e-94ed-4e3d"";""2014-01-01 00:15:25.283"" 


I found a work around which use REPLACE function in the SQL to replace \ with / but this is too heavy processing function when handling millions of rows

Why is this happening and is there any way rather than replace the \ ?
",0
67,35087473,MonetDB test client application not linking,"I tried to compile test application for MonetDB under Ubuntu 14.04 LTS Trusty Tahr. I followed the download instructions from official site, installation was successful, then I installed a bunch of other packages in order to copmpile it. Now when I try to compile and link test application I get the following errors:

libtool: compile:  gcc -c -I/usr/include/monetdb test.c  -fPIC -DPIC -o .libs/test.o
libtool: compile:  gcc -c -I/usr/include/monetdb test.c -o test.o &gt;/dev/null 2&gt;&amp;1
libtool: link: gcc -o test test.o  -lmapi -lstream -lssl -lcrypto -lcurl -lz
test.o: In function `die':
test.c:(.text+0x1c): undefined reference to `mapi_explain_query'
test.c:(.text+0x27): undefined reference to `mapi_result_error'
test.c:(.text+0x3f): undefined reference to `mapi_explain_result'
test.c:(.text+0x4a): undefined reference to `mapi_next_result'
test.c:(.text+0x5a): undefined reference to `mapi_close_handle'
test.c:(.text+0x65): undefined reference to `mapi_destroy'
test.c:(.text+0x81): undefined reference to `mapi_explain'
test.c:(.text+0x8c): undefined reference to `mapi_destroy'
test.o: In function `query':
test.c:(.text+0xde): undefined reference to `mapi_query'
test.c:(.text+0xf2): undefined reference to `mapi_error'
test.o: In function `update':
test.c:(.text+0x133): undefined reference to `mapi_close_handle'
test.o: In function `main':
test.c:(.text+0x190): undefined reference to `mapi_connect'
test.c:(.text+0x1a0): undefined reference to `mapi_error'
test.c:(.text+0x222): undefined reference to `mapi_fetch_field'
test.c:(.text+0x23a): undefined reference to `mapi_fetch_field'
test.c:(.text+0x266): undefined reference to `mapi_fetch_row'
test.c:(.text+0x276): undefined reference to `mapi_close_handle'
test.c:(.text+0x282): undefined reference to `mapi_destroy'
collect2: error: ld returned 1 exit status
./t.sh: 11: ./t.sh: ./test: not found


What I'm doing wrong? What should I additionally install or change in compilation options for successful linking of test example?
",-1,-1,-1.0,"MonetDB test client application not linking-I tried to compile test application for MonetDB under Ubuntu 14.04 LTS Trusty Tahr. I followed the download instructions from official site, installation was successful, then I installed a bunch of other packages in order to copmpile it. Now when I try to compile and link test application I get the following errors:

libtool: compile:  gcc -c -I/usr/include/monetdb test.c  -fPIC -DPIC -o .libs/test.o
libtool: compile:  gcc -c -I/usr/include/monetdb test.c -o test.o &gt;/dev/null 2&gt;&amp;1
libtool: link: gcc -o test test.o  -lmapi -lstream -lssl -lcrypto -lcurl -lz
test.o: In function `die':
test.c:(.text+0x1c): undefined reference to `mapi_explain_query'
test.c:(.text+0x27): undefined reference to `mapi_result_error'
test.c:(.text+0x3f): undefined reference to `mapi_explain_result'
test.c:(.text+0x4a): undefined reference to `mapi_next_result'
test.c:(.text+0x5a): undefined reference to `mapi_close_handle'
test.c:(.text+0x65): undefined reference to `mapi_destroy'
test.c:(.text+0x81): undefined reference to `mapi_explain'
test.c:(.text+0x8c): undefined reference to `mapi_destroy'
test.o: In function `query':
test.c:(.text+0xde): undefined reference to `mapi_query'
test.c:(.text+0xf2): undefined reference to `mapi_error'
test.o: In function `update':
test.c:(.text+0x133): undefined reference to `mapi_close_handle'
test.o: In function `main':
test.c:(.text+0x190): undefined reference to `mapi_connect'
test.c:(.text+0x1a0): undefined reference to `mapi_error'
test.c:(.text+0x222): undefined reference to `mapi_fetch_field'
test.c:(.text+0x23a): undefined reference to `mapi_fetch_field'
test.c:(.text+0x266): undefined reference to `mapi_fetch_row'
test.c:(.text+0x276): undefined reference to `mapi_close_handle'
test.c:(.text+0x282): undefined reference to `mapi_destroy'
collect2: error: ld returned 1 exit status
./t.sh: 11: ./t.sh: ./test: not found


What I'm doing wrong? What should I additionally install or change in compilation options for successful linking of test example?
",1
68,35317193,R: Installing MonetDBLite under Ubuntu 14.04 LTS,"I try to use MonetDBLite for R to analyze survey data for free on an Ubuntu 14.04 OS.

Installing MonetDBLite from source via

install.packages(""MonetDBLite"",
                 repos=c(""http://dev.monetdb.org/Assets/R/"",
                         ""http://cran.rstudio.com/""),
                 type=""source"")


results in the following error.

/usr/bin/ld: cannot find -lcurl
/usr/bin/ld: cannot find -luuid

",-1,-1,-1.0,"R: Installing MonetDBLite under Ubuntu 14.04 LTS-I try to use MonetDBLite for R to analyze survey data for free on an Ubuntu 14.04 OS.

Installing MonetDBLite from source via

install.packages(""MonetDBLite"",
                 repos=c(""http://dev.monetdb.org/Assets/R/"",
                         ""http://cran.rstudio.com/""),
                 type=""source"")


results in the following error.

/usr/bin/ld: cannot find -lcurl
/usr/bin/ld: cannot find -luuid

",3
69,35571560,Type hugeint is not defined in MonetDB,"I am facing one problem while running the query from Django-Python. I am getting error ""Type hugeint is not defined"" using database Monetdb. Can anyone suggest why this error is coming.
",-1,-1,-1.0,"Type hugeint is not defined in MonetDB-I am facing one problem while running the query from Django-Python. I am getting error ""Type hugeint is not defined"" using database Monetdb. Can anyone suggest why this error is coming.
",0
70,35582371,Using custom function in mutate() with dplyr & monetDB,"I am just beginning to discover all the advantages of using R &amp; monetDB/monetDBLite package - great stuff!
I was curious however if it's possible to use a custom defined function in dplyr's mutate() i.e.  

# Connect to monetDBLite
db &lt;- src_monetdb(embedded = db.dir)
data &lt;- tbl(db, ""my.table"")

# Try to make a new column using custom defined function  
data %&gt;% group_by(colX) %&gt;% mutate(NewCol = customFunc())  


Results in the following error:  

Error in .local(conn, statement, ...) : 
Unable to execute statement 'SELECT colA colB colC...'.
Server says 'ParseException:SQLparser:SELECT: no such operator 'customFunc''.


It seems like the SQL parser has a problem finding the custom function. Am I overseeing something (declare R code in a SQL function definition etc.) ? Is it possible to use custom defined functions with the monetDBLite package like this?
",-1,1,-1.0,"Using custom function in mutate() with dplyr & monetDB-I am just beginning to discover all the advantages of using R &amp; monetDB/monetDBLite package - great stuff!
I was curious however if it's possible to use a custom defined function in dplyr's mutate() i.e.  

# Connect to monetDBLite
db &lt;- src_monetdb(embedded = db.dir)
data &lt;- tbl(db, ""my.table"")

# Try to make a new column using custom defined function  
data %&gt;% group_by(colX) %&gt;% mutate(NewCol = customFunc())  


Results in the following error:  

Error in .local(conn, statement, ...) : 
Unable to execute statement 'SELECT colA colB colC...'.
Server says 'ParseException:SQLparser:SELECT: no such operator 'customFunc''.


It seems like the SQL parser has a problem finding the custom function. Am I overseeing something (declare R code in a SQL function definition etc.) ? Is it possible to use custom defined functions with the monetDBLite package like this?
",4
71,35697454,MonetDB storage() function,"From MonetDB docs 
https://www.monetdb.org/Documentation/Cookbooks/SQLrecipes/storage-model,  

The storage footprint for any given database schema
can be obtained by inspecting the table producing 
function storage()


Here's a sample query from the documentation:

select * from storage() where ""table"" = 'lineitem';


But when I try a similar query,  I get below error:

SELECT: no such operator 'storage'


What am I missing?
",-1,-1,-1.0,"MonetDB storage() function-From MonetDB docs 
https://www.monetdb.org/Documentation/Cookbooks/SQLrecipes/storage-model,  

The storage footprint for any given database schema
can be obtained by inspecting the table producing 
function storage()


Here's a sample query from the documentation:

select * from storage() where ""table"" = 'lineitem';


But when I try a similar query,  I get below error:

SELECT: no such operator 'storage'


What am I missing?
",4
72,35939772,R: Installing MonetDBLite 0.2.0 under Red Hat Enterprise Linux Server 6.7,"I am trying to install/compile the MonetDBLite package version 0.2.0 under R version 3.2.1 (the most recent one provided by the cluster on which I am working) on a system running Red Hat Enterprise Linux Server 6.7. However the Intel C++ Compiler stops with the following warning:

icc: command line warning #10006: ignoring unknown option '-foutput'
icc: error #10236: File not found:  'libmonetdb5.so'


I guess the problem starts a bit earlier with the following warnings:

Makefile:1032: warning: overriding commands for target `all'
Makefile:523: warning: ignoring old commands for target `all'
make[2]: Leaving directory `/scratch/Rtmp4Nlu3l/R.INSTALL6e966e9f4376/MonetDBLite/src'
/opt/bwhpc/common/math/R/3.2.1-mkl-11.2.3-intel-15.0/lib64/R/bin/R CMD SHLIB --output libmonetdb5.so -Wl,--whole-archive `find buildtools common clients gdk monetdb5 sql tools -name ""*.o"" | xargs echo` -Wl,--no-whole-archive -lz -lpcre
make[2]: Entering directory `/scratch/Rtmp4Nlu3l/R.INSTALL6e966e9f4376/MonetDBLite/src'
icc -std=gnu99 -shared -L/opt/bwhpc/common/math/R/3.2.1-mkl-11.2.3-intel-15.0/lib64/R/lib 

(...)

icc: command line warning #10006: ignoring unknown option '-foutput'
icc: error #10236: File not found:  'libmonetdb5.so


I'm not sure whether the libmonetdb5.so file gets written into the wrong directory and then cannot be accessed by the compiler that gets started in a deeper directory. However, even if that would be the case I have no clue how to fix this, so I would be grateful for any suggestions about the causes of this problem and how to fix this.
",-1,-1,-1.0,"R: Installing MonetDBLite 0.2.0 under Red Hat Enterprise Linux Server 6.7-I am trying to install/compile the MonetDBLite package version 0.2.0 under R version 3.2.1 (the most recent one provided by the cluster on which I am working) on a system running Red Hat Enterprise Linux Server 6.7. However the Intel C++ Compiler stops with the following warning:

icc: command line warning #10006: ignoring unknown option '-foutput'
icc: error #10236: File not found:  'libmonetdb5.so'


I guess the problem starts a bit earlier with the following warnings:

Makefile:1032: warning: overriding commands for target `all'
Makefile:523: warning: ignoring old commands for target `all'
make[2]: Leaving directory `/scratch/Rtmp4Nlu3l/R.INSTALL6e966e9f4376/MonetDBLite/src'
/opt/bwhpc/common/math/R/3.2.1-mkl-11.2.3-intel-15.0/lib64/R/bin/R CMD SHLIB --output libmonetdb5.so -Wl,--whole-archive `find buildtools common clients gdk monetdb5 sql tools -name ""*.o"" | xargs echo` -Wl,--no-whole-archive -lz -lpcre
make[2]: Entering directory `/scratch/Rtmp4Nlu3l/R.INSTALL6e966e9f4376/MonetDBLite/src'
icc -std=gnu99 -shared -L/opt/bwhpc/common/math/R/3.2.1-mkl-11.2.3-intel-15.0/lib64/R/lib 

(...)

icc: command line warning #10006: ignoring unknown option '-foutput'
icc: error #10236: File not found:  'libmonetdb5.so


I'm not sure whether the libmonetdb5.so file gets written into the wrong directory and then cannot be accessed by the compiler that gets started in a deeper directory. However, even if that would be the case I have no clue how to fix this, so I would be grateful for any suggestions about the causes of this problem and how to fix this.
",3
73,35981741,Add a new data type in monetdb?,"I want to add a new custom data type into monetdb. Do you know the procedure?
I have tried to add it using the gdk_atoms.c but with no luck. 
",0,-1,-1.0,"Add a new data type in monetdb?-I want to add a new custom data type into monetdb. Do you know the procedure?
I have tried to add it using the gdk_atoms.c but with no luck. 
",4
74,36419553,MONETDB unexpected IDENT in: error on insert,"I have a table and want to insert some data from a file, but I am getting some very odd error messages, I cant understand

CREATE TABLE ""MCS_HHGRID_MASTER"" (
 ""FAMSRNO"" VARCHAR(7),
 ""PNUM"" INT ,
 ""PSEX"" SMALLINT ,
 ""PDOBD"" SMALLINT ,
 ""PDOBM"" SMALLINT ,
 ""PDOBY"" INT ,
 ""PDIED"" SMALLINT ,
 ""PDODD"" SMALLINT ,
 ""PDODM"" SMALLINT ,
 ""PDODY"" INT ,
 ""PCOBS"" VARCHAR(4) ,
 ""PCOBN"" INT ,
 ""PETHNICC"" SMALLINT ,
 ""PETHNIC"" SMALLINT ,
 ""PETHNIC06"" SMALLINT ,
 ""PETHNIC08"" SMALLINT ,
 ""PETHNIC11"" SMALLINT ,
 ""PRELCM"" SMALLINT ,
 ""PNAME"" VARCHAR(30) ,
 ""PRES1"" SMALLINT ,
 ""PRES2"" SMALLINT ,
 ""PRES3"" SMALLINT ,
 ""PRES4"" SMALLINT ,
 ""PRES5"" SMALLINT
 );


example data from file:

M10107X|1|2|1|1|1968|||||XE|||||||7|tom|1|1|1|1|
M10107X|2|2|1|5|1997||||||||||||11|dick|1|1|1|1|
M10107X|3|2|1|1|1995||||||||||||11|harry|1|1|1|1|
M10107X|4|1|1|3|1967||||||||||||7|mary|1|1|1|1|
M10107X|100|1|1|9|2000||||||||||||96|joanne|1|1|1|1|

mclient -u monetdb -d mcs ""COPY INTO MCS_HHGRID_MASTER from STDIN"" - &lt; pathtofile/MCS_HHGRID_MASTER.csv


Error Message:

COPY INTO MCS_HHGRID_MASTER from STDIN: cannot open
syntax error, unexpected IDENT in : m10107x

",-1,-1,-1.0,"MONETDB unexpected IDENT in: error on insert-I have a table and want to insert some data from a file, but I am getting some very odd error messages, I cant understand

CREATE TABLE ""MCS_HHGRID_MASTER"" (
 ""FAMSRNO"" VARCHAR(7),
 ""PNUM"" INT ,
 ""PSEX"" SMALLINT ,
 ""PDOBD"" SMALLINT ,
 ""PDOBM"" SMALLINT ,
 ""PDOBY"" INT ,
 ""PDIED"" SMALLINT ,
 ""PDODD"" SMALLINT ,
 ""PDODM"" SMALLINT ,
 ""PDODY"" INT ,
 ""PCOBS"" VARCHAR(4) ,
 ""PCOBN"" INT ,
 ""PETHNICC"" SMALLINT ,
 ""PETHNIC"" SMALLINT ,
 ""PETHNIC06"" SMALLINT ,
 ""PETHNIC08"" SMALLINT ,
 ""PETHNIC11"" SMALLINT ,
 ""PRELCM"" SMALLINT ,
 ""PNAME"" VARCHAR(30) ,
 ""PRES1"" SMALLINT ,
 ""PRES2"" SMALLINT ,
 ""PRES3"" SMALLINT ,
 ""PRES4"" SMALLINT ,
 ""PRES5"" SMALLINT
 );


example data from file:

M10107X|1|2|1|1|1968|||||XE|||||||7|tom|1|1|1|1|
M10107X|2|2|1|5|1997||||||||||||11|dick|1|1|1|1|
M10107X|3|2|1|1|1995||||||||||||11|harry|1|1|1|1|
M10107X|4|1|1|3|1967||||||||||||7|mary|1|1|1|1|
M10107X|100|1|1|9|2000||||||||||||96|joanne|1|1|1|1|

mclient -u monetdb -d mcs ""COPY INTO MCS_HHGRID_MASTER from STDIN"" - &lt; pathtofile/MCS_HHGRID_MASTER.csv


Error Message:

COPY INTO MCS_HHGRID_MASTER from STDIN: cannot open
syntax error, unexpected IDENT in : m10107x

",0
75,36454583,MonetDB replication,"Does anyone create replication with MonetDB?
I've tried many times but still cannot run MonetDB in master-slave mode(replication).

I have such errors when start slave server:


!mvc_init: unable to create system tables
!SQLException:SQLinit:Catalogue initialization failed


I've done all that written in https://www.monetdb.org/Documentation/Cookbooks/SQLrecipes/TransactionReplication but in does no works.

Does anyone can help me?
",-1,-1,-1.0,"MonetDB replication-Does anyone create replication with MonetDB?
I've tried many times but still cannot run MonetDB in master-slave mode(replication).

I have such errors when start slave server:


!mvc_init: unable to create system tables
!SQLException:SQLinit:Catalogue initialization failed


I've done all that written in https://www.monetdb.org/Documentation/Cookbooks/SQLrecipes/TransactionReplication but in does no works.

Does anyone can help me?
",5
76,37302096,MonetDB connect to GO.db within R code that is run in-database,"I am trying to run some R code in database.
Most of it is going pretty well, but I seem to have stumbled on a bug.
I cannot load the following package, which is a dependency for some of my code.
WGCNA

I have been chasing it down, and it seems to be due to an error when trying to load GO.db.

I get the following error:

Error in .local(conn, statement, ...) : 
  Unable to execute statement 'SELECT * FROM tmp_test();'.
Server says '!Error running R expression. Error message: Error in as.data.frame((function() { : '.


Digging a bit further it seems to be due to the following statement:

dbconn &lt;- dbFileConnect(dbfile)


Error can be reproduced using:

functionDef &lt;- paste(
""CREATE FUNCTION tmp_test() "",
""RETURNS TABLE(output STRING)"",
""LANGUAGE R "",
""{"", 
""library(AnnotationDbi)"",
""datacache &lt;- new.env(hash=TRUE, parent=emptyenv())"",
""pkgname &lt;- 'GO.db'"",
""libname &lt;- .libPaths()[1]"",
""dbfile &lt;- system.file('extdata', 'GO.sqlite', package=pkgname, lib.loc=libname)"",
""assign('dbfile', dbfile, envir=datacache)"",
""dbconn &lt;- dbFileConnect(dbfile)"",
""};"", sep = ""\n"")

dbGetQuery(conn, functionDef)

dbGetQuery(conn, ""SELECT * FROM tmp_test();"")


By the way, installing GO.db from within MonetDB works just fine.
And can be done using the following R code:

source(""https://bioconductor.org/biocLite.R"")
biocLite(""GO.db"")


Hints on how to resolve this are greatly appreciated.

As to what datacache is supposed to do here, this was part of my debugging efforts. The code is part of zzz.R in the GO.db package. Another way to get this error is trying to load the GO.db package.

I tried the code from Hannes Mühleisen and I get the following result:
I restarted monetdbd first.


  dbGetQuery(conn, ""SELECT * FROM tmp_test()"")
  QQ: 'SELECT * FROM tmp_test()' Error in .local(conn, statement, ...) :
  Unable to execute statement 'SELECT * FROM tmp_test()'. Server says
  '!Error running R expression. Error message: Error in
  dbConnect(SQLite(), dbname = dbfile, cache_size = 64000, synchronous =
  ""off"",  : '.


Then I just tried again and got this error:


  dbGetQuery(conn, ""SELECT * FROM tmp_test()"") QQ: 'SELECT * FROM
  tmp_test()' Error in .local(conn, statement, ...) :    Unable to
  execute statement 'SELECT * FROM tmp_test()'. Server says '!Error
  running R expression. Error message: Error in
  as.data.frame((function() { : '.


After I restart monetdbd I can reproduce this cycle.
",-1,-1,-1.0,"MonetDB connect to GO.db within R code that is run in-database-I am trying to run some R code in database.
Most of it is going pretty well, but I seem to have stumbled on a bug.
I cannot load the following package, which is a dependency for some of my code.
WGCNA

I have been chasing it down, and it seems to be due to an error when trying to load GO.db.

I get the following error:

Error in .local(conn, statement, ...) : 
  Unable to execute statement 'SELECT * FROM tmp_test();'.
Server says '!Error running R expression. Error message: Error in as.data.frame((function() { : '.


Digging a bit further it seems to be due to the following statement:

dbconn &lt;- dbFileConnect(dbfile)


Error can be reproduced using:

functionDef &lt;- paste(
""CREATE FUNCTION tmp_test() "",
""RETURNS TABLE(output STRING)"",
""LANGUAGE R "",
""{"", 
""library(AnnotationDbi)"",
""datacache &lt;- new.env(hash=TRUE, parent=emptyenv())"",
""pkgname &lt;- 'GO.db'"",
""libname &lt;- .libPaths()[1]"",
""dbfile &lt;- system.file('extdata', 'GO.sqlite', package=pkgname, lib.loc=libname)"",
""assign('dbfile', dbfile, envir=datacache)"",
""dbconn &lt;- dbFileConnect(dbfile)"",
""};"", sep = ""\n"")

dbGetQuery(conn, functionDef)

dbGetQuery(conn, ""SELECT * FROM tmp_test();"")


By the way, installing GO.db from within MonetDB works just fine.
And can be done using the following R code:

source(""https://bioconductor.org/biocLite.R"")
biocLite(""GO.db"")


Hints on how to resolve this are greatly appreciated.

As to what datacache is supposed to do here, this was part of my debugging efforts. The code is part of zzz.R in the GO.db package. Another way to get this error is trying to load the GO.db package.

I tried the code from Hannes Mühleisen and I get the following result:
I restarted monetdbd first.


  dbGetQuery(conn, ""SELECT * FROM tmp_test()"")
  QQ: 'SELECT * FROM tmp_test()' Error in .local(conn, statement, ...) :
  Unable to execute statement 'SELECT * FROM tmp_test()'. Server says
  '!Error running R expression. Error message: Error in
  dbConnect(SQLite(), dbname = dbfile, cache_size = 64000, synchronous =
  ""off"",  : '.


Then I just tried again and got this error:


  dbGetQuery(conn, ""SELECT * FROM tmp_test()"") QQ: 'SELECT * FROM
  tmp_test()' Error in .local(conn, statement, ...) :    Unable to
  execute statement 'SELECT * FROM tmp_test()'. Server says '!Error
  running R expression. Error message: Error in
  as.data.frame((function() { : '.


After I restart monetdbd I can reproduce this cycle.
",0
77,37302261,MonetDB embedded R code debugging,"In my efforts to work around the issue mentioned here:
MonetDB connect to GO.db within R code that is run in-database

I went ahead and copied the code from WGCNA that I needed to my own package and installed it. Obviously, I now can load the package without any issues (since I didn't need the GO.db part).

However, I seem to run into another issue:


  Server says '!Error running R expression. Error message: Error in
  .C(""corFast"", x = as.double(x), nrow = as.integer(nrow(x)), ncolx =
  as.integer(ncol(x)),  : '.


I indeed wanted to use the faster cor function from WGCNA, but apparently the C call now creates another issue.
Unfortunately, the message is not informative. I already tried to run the query interactively and adding debug to the statement. This did not provide me with more information.

Is there anything that I can do to increase the verbosity, so that I can debug the proces?

I also tried:

options(monetdb.debug.query=F)


This resulted in a bit of extra output prior to the query, but no extra output on the error that occurred.

Using the suggestion of Hannes Muehleisen I added:

options(monetdb.debug.mapi=T)


It does add a little more information, which allowed me to proceed a bit further. I am now stuck with the following error, which seems again truncated.


  QQ: 'SELECT * FROM cor_test();' TX: 'sSELECT * FROM cor_test(); ; RX:
  '!Error running R expression. Error message: Error in .C(""corFast"", x
  = as.double(x), nrow = as.integer(nrow(x)), ncolx = as.integer(ncol(x)),  :  !  ""corFast"" not available for .C() for
  package ""MRMRF Error in .local(conn, statement, ...) :    Unable to
  execute statement 'SELECT * FROM cor_test();'. Server says '!Error
  running R expression. Error message: Error in .C(""corFast"", x =
  as.double(x), nrow = as.integer(nrow(x)), ncolx = as.integer(ncol(x)),
  : '.

",-1,-1,-1.0,"MonetDB embedded R code debugging-In my efforts to work around the issue mentioned here:
MonetDB connect to GO.db within R code that is run in-database

I went ahead and copied the code from WGCNA that I needed to my own package and installed it. Obviously, I now can load the package without any issues (since I didn't need the GO.db part).

However, I seem to run into another issue:


  Server says '!Error running R expression. Error message: Error in
  .C(""corFast"", x = as.double(x), nrow = as.integer(nrow(x)), ncolx =
  as.integer(ncol(x)),  : '.


I indeed wanted to use the faster cor function from WGCNA, but apparently the C call now creates another issue.
Unfortunately, the message is not informative. I already tried to run the query interactively and adding debug to the statement. This did not provide me with more information.

Is there anything that I can do to increase the verbosity, so that I can debug the proces?

I also tried:

options(monetdb.debug.query=F)


This resulted in a bit of extra output prior to the query, but no extra output on the error that occurred.

Using the suggestion of Hannes Muehleisen I added:

options(monetdb.debug.mapi=T)


It does add a little more information, which allowed me to proceed a bit further. I am now stuck with the following error, which seems again truncated.


  QQ: 'SELECT * FROM cor_test();' TX: 'sSELECT * FROM cor_test(); ; RX:
  '!Error running R expression. Error message: Error in .C(""corFast"", x
  = as.double(x), nrow = as.integer(nrow(x)), ncolx = as.integer(ncol(x)),  :  !  ""corFast"" not available for .C() for
  package ""MRMRF Error in .local(conn, statement, ...) :    Unable to
  execute statement 'SELECT * FROM cor_test();'. Server says '!Error
  running R expression. Error message: Error in .C(""corFast"", x =
  as.double(x), nrow = as.integer(nrow(x)), ncolx = as.integer(ncol(x)),
  : '.

",0
78,37386462,monetdbd: internal error while starting mserver,"I am following the MonetDB tutorial but after executing this command:

shell&gt; mclient -u monetdb -d voc


and inserting the password I receive the following error

monetdbd: internal error while starting mserver


This is the error in the log file. How can I solve this? Thank a lot!!

2016-05-23 08:41:39 MSG voc[1060]: !IOException:mal_mapi.listen:operation failed: binding to UNIX socket file /vagrant/mydbfarm/voc/.mapi.sock failed: No such file or directory

2016-05-23 08:41:39 MSG merovingian[1054]: database 'voc' (1060) has exited with exit status 0

2016-05-23 08:41:39 MSG merovingian[1054]: database 'voc' has shut down

2016-05-23 08:41:39 ERR merovingian[1054]: client error: database 'voc' started up, but failed to open up a communication channel

",-1,-1,-1.0,"monetdbd: internal error while starting mserver-I am following the MonetDB tutorial but after executing this command:

shell&gt; mclient -u monetdb -d voc


and inserting the password I receive the following error

monetdbd: internal error while starting mserver


This is the error in the log file. How can I solve this? Thank a lot!!

2016-05-23 08:41:39 MSG voc[1060]: !IOException:mal_mapi.listen:operation failed: binding to UNIX socket file /vagrant/mydbfarm/voc/.mapi.sock failed: No such file or directory

2016-05-23 08:41:39 MSG merovingian[1054]: database 'voc' (1060) has exited with exit status 0

2016-05-23 08:41:39 MSG merovingian[1054]: database 'voc' has shut down

2016-05-23 08:41:39 ERR merovingian[1054]: client error: database 'voc' started up, but failed to open up a communication channel

",5
79,37574844,Monetdb.read.csv error in importing .csv file to a new monetdb table,"I am trying to import in a table a large csv file to monetdb. I am using monetdb.R to so.

monetdb.read.csv(conn, file=""C:/CoreData/data_master.csv"", ""coredata"", 1000, delim="","")


However I get the following error:

Error in .local(conn, statement, ...) :Unable to execute statement 'COPY OFFSET 2 INTO coredata FROM 'C:\CoreData\data_master.csv' USING DELIMITERS ',','\n','""' NULL as...'. Server says '!could not open file 'C:CoreDatadata_master.csv': No such file or directory'


My system specifications are as follows:

Sys.info()
                 sysname                      release                      version                     nodename 
               ""Windows""                      ""7 x64"" ""build 7601, Service Pack 1""               ""thepc"" 
                 machine                        login                         user               effective_user 
                ""x86-64""                  ""theuser""  ""R version 3.2.5 (2016-04-14)""                  ""theuser""                  ""theuser"" 


I have the impression that the directory error that is throwns has to do with the parsing of the directory address. Or perhaps the command reads only from a specific location that I do not know.

I have also tried to declare newlines, na.strings etc without any success.
Any help will be much appreciated
",1,-1,-1.0,"Monetdb.read.csv error in importing .csv file to a new monetdb table-I am trying to import in a table a large csv file to monetdb. I am using monetdb.R to so.

monetdb.read.csv(conn, file=""C:/CoreData/data_master.csv"", ""coredata"", 1000, delim="","")


However I get the following error:

Error in .local(conn, statement, ...) :Unable to execute statement 'COPY OFFSET 2 INTO coredata FROM 'C:\CoreData\data_master.csv' USING DELIMITERS ',','\n','""' NULL as...'. Server says '!could not open file 'C:CoreDatadata_master.csv': No such file or directory'


My system specifications are as follows:

Sys.info()
                 sysname                      release                      version                     nodename 
               ""Windows""                      ""7 x64"" ""build 7601, Service Pack 1""               ""thepc"" 
                 machine                        login                         user               effective_user 
                ""x86-64""                  ""theuser""  ""R version 3.2.5 (2016-04-14)""                  ""theuser""                  ""theuser"" 


I have the impression that the directory error that is throwns has to do with the parsing of the directory address. Or perhaps the command reads only from a specific location that I do not know.

I have also tried to declare newlines, na.strings etc without any success.
Any help will be much appreciated
",0
